Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Feb 18 21:00,0,0,8.425,19.9,-30.0936485,269.3517413,22.5,0.25,24.59547692,270,23.0225,72.5714,19.4,0,50,0,6,0
Year 1 Feb 18 22:00,0,0,8.325,18.875,-43.86905347,275.7635096,0,0.75,23.1478183,270,23.0225,72.5714,18.7,0,50,0,6,0
Year 1 Feb 18 23:00,0,0,7.75,18.25,-57.43850714,284.7930236,0,1.825,21.82098324,270,23.0225,72.5714,18.1,0,50,0,5,0
Year 1 Feb 19 00:00,0,0,7.15,17.575,-70.11606709,302.4307711,345,2.85,20.60367943,270,23.0225,72.5714,17.4,0,50,0,5,0
Year 1 Feb 19 01:00,0,0,6.775,16.875,-77.76103658,17.38183996,340,2.875,19.67874036,270,23.0225,72.5714,16.7,0,52,0,5,0
Year 1 Feb 19 02:00,0,0,6.475,16.1,-72.97131381,47.62515661,340,2.5,18.90886842,270,23.0225,72.5714,15.9,0,53,0,4,0
Year 1 Feb 19 03:00,0,0,6.175,15.375,-61.02452312,70.92876844,175,2.175,18.21812754,270,23.0225,72.5714,15.2,0,55,0,4,0
Year 1 Feb 19 04:00,0,0,5.95,15.05,-47.62479681,81.57797403,0,1.95,17.69965185,270,23.0225,72.5714,15,0,54,0,3,0
Year 1 Feb 19 05:00,0,0,5.675,14.85,-33.88685096,88.56187558,0,1.75,17.28623553,270,23.0225,72.5714,14.8,0,54,0,3,0
Year 1 Feb 19 06:00,0,0,5.375,14.65,-20.10121153,94.31681781,37.5,1.55,16.86410347,270,23.0225,72.5714,14.6,0,54,0,2,0
Year 1 Feb 19 07:00,0,0,5.075,15.2,-6.414953109,99.84040532,50,1.8,16.77828109,270,23.0225,72.5714,15.4,0,50,0,4,0
Year 1 Feb 19 08:00,49.5,62.5,4.775,16,7.034563173,105.7841919,50,2.125,17.58985241,270,23.0225,72.5714,16.2,24,46,7,5,23
Year 1 Feb 19 09:00,141.5,284.75,4.4,16.8,20.05474878,112.8220226,80,2.5,19.49677484,270,23.0225,72.5714,17,196,43,229,6,129
Year 1 Feb 19 10:00,192.5,463.5,4.675,18.575,32.31323322,121.9027872,90,3.125,21.58028086,270,23.0225,72.5714,19.1,401,39,452,7,179
Year 1 Feb 19 11:00,262.5,468.5,5.175,20.75,43.17460955,134.5087821,90,3.75,23.80758198,270,23.0225,72.5714,21.3,557,35,498,7,233
Year 1 Feb 19 12:00,366.25,356,5.6,22.875,51.41801896,152.5635534,90,4.425,26.17231322,270,23.0225,72.5714,23.4,641,32,380,7,351
Year 1 Feb 19 13:00,415.5,258.75,6.375,24.075,55.15042143,176.3866363,90,4.075,27.97457023,270,23.0225,72.5714,24.3,645,32,284,8,412
Year 1 Feb 19 14:00,411.75,163.75,7.2,24.9,53.01700337,201.1950033,90,3.45,30.71148274,270,23.0225,72.5714,25.1,575,32,183,8,426
Year 1 Feb 19 15:00,348.5,107.5,8,25.775,45.84022046,221.0216333,60,2.775,32.41387874,270,23.0225,72.5714,26,448,32,106,9,369
Year 1 Feb 19 16:00,266.75,99,7.225,25.55,35.56129147,234.9748729,50,2.6,32.97483971,270,23.0225,72.5714,25.4,357,31,112,9,287
Year 1 Feb 19 17:00,177.5,47.5,5.85,24.95,23.61375657,244.8727412,50,2.6,31.44290657,270,23.0225,72.5714,24.8,233,29,60,9,206
Year 1 Feb 19 18:00,71.75,7.5,4.375,24.35,10.76589611,252.3729168,27.5,2.6,27.9523902,270,23.0225,72.5714,24.2,95,27,10,9,92
Year 1 Feb 19 19:00,5.5,0,5.125,23,-2.585951779,258.5502093,20,2.3,25.10104371,270,23.0225,72.5714,22.6,11,33,0,7,11
Year 1 Feb 19 20:00,0,0,6.55,21.4,-16.22049843,264.1303668,20,1.975,23.44828955,270,23.0225,72.5714,21,0,40,0,5,0
Year 1 Feb 19 21:00,0,0,7.875,19.8,-29.99118442,269.7438249,5,1.6,22.18818803,270,23.0225,72.5714,19.4,0,48,0,4,0
Year 1 Feb 19 22:00,0,0,7.525,18.65,-43.76153816,276.2325758,0,1.5,21.14343532,270,23.0225,72.5714,18.4,0,48,0,2,0
Year 1 Feb 19 23:00,0,0,6.475,17.65,-57.3074829,285.4072425,0,1.5,20.1625338,270,23.0225,72.5714,17.4,0,48,0,1,0
Year 1 Feb 20 00:00,0,0,5.375,16.65,-69.91515945,303.2861885,0,1.5,19.24854274,270,23.0225,72.5714,16.4,0,47,0,0,0
Year 1 Feb 20 01:00,0,0,5.1,15.875,-77.42609305,16.94804153,0,1.35,18.5049767,270,23.0225,72.5714,15.7,0,49,0,0,0
Year 1 Feb 20 02:00,0,0,5.1,15.25,-72.69960951,46.86186541,0,1.225,17.93214549,270,23.0225,72.5714,15.1,0,51,0,1,0
Year 1 Feb 20 03:00,0,0,5.1,14.575,-60.83827606,70.29727493,0,1.05,17.36603104,270,23.0225,72.5714,14.4,0,54,0,1,0
Year 1 Feb 20 04:00,0,0,5.1,14.1,-47.47032369,81.09896896,0,1,16.8508041,270,23.0225,72.5714,14,0,55,0,1,0
Year 1 Feb 20 05:00,0,0,5.1,13.7,-33.74176638,88.16830013,0,1,16.31739019,270,23.0225,72.5714,13.6,0,56,0,0,0
Year 1 Feb 20 06:00,0,0,5.1,13.3,-19.95427289,93.97003495,0,1,15.82246903,270,23.0225,72.5714,13.2,0,58,0,0,0
Year 1 Feb 20 07:00,0,0,4.125,21.9,-6.258449063,99.51730015,37.5,1.375,18.39360784,270,23.0225,72.5714,24.8,0,26,0,0,0
Year 1 Feb 20 08:00,49.75,87.75,3.575,21.275,7.207717817,105.4694146,50,1.275,19.56574844,270,23.0225,72.5714,20.1,25,33,15,0,24
Year 1 Feb 20 09:00,131.75,387,3.2,16.575,20.25261657,112.5054694,27.5,1.05,19.85048204,270,23.0225,72.5714,15.4,217,44,306,0,127
Year 1 Feb 20 10:00,139.5,679.5,3.25,17.725,32.54590286,121.5823921,20,1.375,21.17450928,270,23.0225,72.5714,18.5,457,36,630,0,146
Year 1 Feb 20 11:00,118.25,847.5,3.525,20.9,43.45348953,134.2045005,20,1.95,22.9567864,270,23.0225,72.5714,21.7,663,30,828,0,120
Year 1 Feb 20 12:00,116.25,908.25,3.75,24.025,51.74745593,152.3501863,42.5,2.475,25.00843015,270,23.0225,72.5714,24.8,808,26,906,0,113
Year 1 Feb 20 13:00,126.25,913.25,4.7,26,55.50514996,176.3899685,50,2.3,27.05522342,270,23.0225,72.5714,26.4,878,25,915,1,126
Year 1 Feb 20 14:00,127.25,897,5.75,27.6,53.3424957,201.4308884,50,1.975,33.61632327,270,23.0225,72.5714,28,867,25,908,2,127
Year 1 Feb 20 15:00,128.25,841.25,6.75,29.2,46.10556288,221.3628807,50,1.6,41.87178408,270,23.0225,72.5714,29.6,773,24,864,4,128
Year 1 Feb 20 16:00,129.75,725.5,7.45,29.75,35.7708054,235.3302559,50,1.65,47.58007992,270,23.0225,72.5714,29.8,612,25,773,4,129
Year 1 Feb 20 17:00,120.75,511.25,7.975,29.95,23.7815723,245.2169355,50,1.85,48.11281622,270,23.0225,72.5714,30,395,25,583,5,132
Year 1 Feb 20 18:00,68.5,222,8.475,30.15,10.90436636,252.7081367,162.5,2.05,42.61279196,270,23.0225,72.5714,30.2,160,26,296,5,87
Year 1 Feb 20 19:00,6.5,0,8.675,28.775,-2.467388751,258.8875506,320,1.575,33.15260108,270,23.0225,72.5714,28.3,13,29,0,5,13
Year 1 Feb 20 20:00,0,0,8.7,26.95,-16.1140887,264.485621,320,0.875,30.277517,270,23.0225,72.5714,26.5,0,33,0,4,0
Year 1 Feb 20 21:00,0,0,8.7,25.075,-29.88919256,270.1394977,170,0.175,28.31060662,270,23.0225,72.5714,24.6,0,36,0,4,0
Year 1 Feb 20 22:00,0,0,8.7,26.025,-43.65367836,276.7052499,0,0.525,27.48754379,270,23.0225,72.5714,26.5,0,33,0,4,0
Year 1 Feb 20 23:00,0,0,8.7,27.85,-57.17477812,286.0242463,0,1.225,27.39452931,270,23.0225,72.5714,28.3,0,29,0,5,0
Year 1 Feb 21 00:00,0,0,8.625,29.725,-69.71059407,304.1362514,330,1.925,27.80378568,270,23.0225,72.5714,30.2,0,26,0,5,0
Year 1 Feb 21 01:00,0,0,8.3,27.125,-77.08770796,16.53245042,320,1.575,26.75724944,270,23.0225,72.5714,26.1,0,32,0,3,0
Year 1 Feb 21 02:00,0,0,7.9,23.1,-72.42110834,46.12302897,320,0.875,24.97070452,270,23.0225,72.5714,22.1,0,40,0,2,0
Year 1 Feb 21 03:00,0,0,7.425,19.025,-60.64529078,69.67101454,170,0.175,23.05764876,270,23.0225,72.5714,18,0,50,0,0,0
Year 1 Feb 21 04:00,0,0,7.675,17.625,-47.31017788,80.62048619,0,0,21.80286365,270,23.0225,72.5714,17.5,0,53,0,1,0
Year 1 Feb 21 05:00,0,0,8.1,17.05,-33.59179354,87.77401134,0,0,20.94694274,270,23.0225,72.5714,16.9,0,56,0,2,0
Year 1 Feb 21 06:00,0,0,8.5,16.525,-19.80301079,93.62208958,0,0,20.21555802,270,23.0225,72.5714,16.4,0,60,0,2,0
Year 1 Feb 21 07:00,0,0,8.75,17.825,-6.098050113,99.19277512,0,0.15,20.16412056,270,23.0225,72.5714,18.3,0,54,0,3,0
Year 1 Feb 21 08:00,51,82.5,8.95,19.8,7.384431459,105.1529677,0,0.275,21.35114129,270,23.0225,72.5714,20.3,26,48,11,3,25
Year 1 Feb 21 09:00,134.75,374.5,9.15,21.725,20.45378993,112.1869189,0,0.45,23.84868868,270,23.0225,72.5714,22.2,217,44,297,3,129
Year 1 Feb 21 10:00,147.25,654.25,9.35,23.625,32.78173608,121.2595747,0,0.65,26.04254555,270,23.0225,72.5714,24.1,454,39,607,3,152
Year 1 Feb 21 11:00,132.5,813.75,9.55,25.6,43.73557762,133.8975766,0,0.775,27.82557718,270,23.0225,72.5714,26.1,657,35,796,4,133
Year 1 Feb 21 12:00,133.75,871,9.75,27.525,52.08029955,152.1357898,67.5,0.95,29.4042743,270,23.0225,72.5714,28,799,32,867,4,131
Year 1 Feb 21 13:00,141.25,883.25,9.95,28.6,55.86287476,176.3980362,90,0.85,31.06054451,270,23.0225,72.5714,28.8,870,31,883,4,142
Year 1 Feb 21 14:00,136.75,878.25,10.15,29.325,53.66923168,201.6764546,90,0.725,37.51693536,270,23.0225,72.5714,29.5,863,30,884,3,139
Year 1 Feb 21 15:00,129,842,10.35,30.1,46.37039387,221.7132263,90,0.55,45.47488359,270,23.0225,72.5714,30.3,776,29,861,3,130
Year 1 Feb 21 16:00,125.75,741.5,10.55,30.9,35.97893515,235.6925012,90,0.35,51.61436888,270,23.0225,72.5714,31.1,618,28,785,3,126
Year 1 Feb 21 17:00,116.25,535.5,10.75,31.625,23.94774475,245.5663384,90,0.225,52.94009637,270,23.0225,72.5714,31.8,404,28,611,3,125
Year 1 Feb 21 18:00,70.75,231.75,10.95,32.4,11.04124519,253.0475896,22.5,0.05,47.41362821,270,23.0225,72.5714,32.6,166,27,309,2,90
Year 1 Feb 21 19:00,6.5,0,11.6,30.875,-2.350187603,259.2286024,0,0,37.02305041,270,23.0225,72.5714,30.3,13,32,0,2,13
Year 1 Feb 21 20:00,0,0,12.4,28.575,-16.00866619,264.8443575,0,0,33.65271773,270,23.0225,72.5714,28,0,38,0,2,0
Year 1 Feb 21 21:00,0,0,13.125,26.35,-29.78763663,270.5386156,0,0,31.29221971,270,23.0225,72.5714,25.8,0,46,0,2,0
Year 1 Feb 21 22:00,0,0,13.15,26.025,-43.54542131,277.1813468,0,0,29.93133076,270,23.0225,72.5714,26.1,0,45,0,2,0
Year 1 Feb 21 23:00,0,0,13.025,26.325,-57.04033201,286.6437394,0,0.15,29.09184888,270,23.0225,72.5714,26.4,0,43,0,1,0
Year 1 Feb 22 00:00,0,0,12.85,26.625,-69.50236481,304.9805326,0,0.725,28.45409867,270,23.0225,72.5714,26.7,0,42,0,1,0
Year 1 Feb 22 01:00,0,0,12.8,25.275,-76.7459987,16.13404318,0,0.675,27.43965298,270,23.0225,72.5714,24.8,0,47,0,1,0
Year 1 Feb 22 02:00,0,0,12.875,23.375,-72.13606306,45.40819717,0,0.375,26.26832039,270,23.0225,72.5714,22.9,0,53,0,0,0
Year 1 Feb 22 03:00,0,0,12.9,21.475,-60.44569397,69.05036968,0,0.075,25.07914894,270,23.0225,72.5714,21,0,60,0,0,0
Year 1 Feb 22 04:00,0,0,12.825,20.25,-47.14444584,80.14278009,0,0,24.12822198,270,23.0225,72.5714,20,0,63,0,1,0
Year 1 Feb 22 05:00,0,0,12.725,19.25,-33.43701358,87.3791782,0,0,23.31573827,270,23.0225,72.5714,19,0,67,0,2,0
Year 1 Feb 22 06:00,0,0,12.625,18.25,-19.64751094,93.27310335,0,0,22.49517569,270,23.0225,72.5714,18,0,71,0,2,0
Year 1 Feb 22 07:00,0,0,12.375,20.025,-5.933850301,98.86692196,0,0,22.56958402,270,23.0225,72.5714,20.7,0,59,0,4,0
Year 1 Feb 22 08:00,48.75,69.5,12.075,22.65,7.564599659,104.8349194,0,0,23.96927749,270,23.0225,72.5714,23.3,25,49,2,5,25
Year 1 Feb 22 09:00,133.25,319.5,11.7,25.325,20.65815264,111.8664142,0,0,26.73697645,270,23.0225,72.5714,26,201,41,272,6,120
Year 1 Feb 22 10:00,197.75,454.75,12.65,26.975,33.02060502,120.9343414,0,0,29.28952268,270,23.0225,72.5714,27.3,404,41,462,7,173
Year 1 Feb 22 11:00,292.25,417.5,13.975,28.35,44.02073957,133.5879609,0,0,31.82837947,270,23.0225,72.5714,28.7,559,41,433,7,272
Year 1 Feb 22 12:00,372,359,15.125,29.675,52.41642351,151.920285,0,0,34.02666679,270,23.0225,72.5714,30,640,41,371,7,353
Year 1 Feb 22 13:00,428.25,322.5,15.4,30.75,56.22347447,176.4108933,0,0,36.0434583,270,23.0225,72.5714,31,696,39,323,7,429
Year 1 Feb 22 14:00,406.25,331.25,15.4,31.75,53.99706934,201.9318175,0,0,40.3702788,270,23.0225,72.5714,32,689,37,321,7,426
Year 1 Feb 22 15:00,314.25,410.25,15.4,32.75,46.63458225,222.0726528,0,0,45.76524271,270,23.0225,72.5714,33,620,35,362,7,347
Year 1 Feb 22 16:00,194.75,558.5,15.325,33.225,36.18558855,236.0615078,0,0.375,51.76333448,270,23.0225,72.5714,33.3,566,34,555,6,216
Year 1 Feb 22 17:00,121.25,500.75,15.225,33.6,24.11221984,245.9208267,0,0.875,53.74000925,270,23.0225,72.5714,33.7,392,33,569,5,131
Year 1 Feb 22 18:00,72.5,222,15.125,33.925,11.1765088,253.391151,135,1.375,48.00837801,270,23.0225,72.5714,34,166,32,296,4,92
Year 1 Feb 22 19:00,7,0,15.7,32.05,-2.234348142,259.5732404,180,1.125,38.1840403,270,23.0225,72.5714,31.4,14,39,0,4,14
Year 1 Feb 22 20:00,0,0,16.425,29.45,-15.90421072,265.2064473,180,0.625,34.91688618,270,23.0225,72.5714,28.8,0,48,0,4,0
Year 1 Feb 22 21:00,0,0,17.125,26.85,-29.68647889,270.9410338,45,0.125,32.55119272,270,23.0225,72.5714,26.2,0,58,0,4,0
Year 1 Feb 22 22:00,0,0,16.775,25.375,-43.43671388,277.6606807,0,0.225,30.81116782,270,23.0225,72.5714,25.1,0,59,0,3,0
Year 1 Feb 22 23:00,0,0,16.075,24.2,-56.90408563,287.2654259,0,0.6,29.30983468,270,23.0225,72.5714,23.9,0,61,0,2,0
Year 1 Feb 23 00:00,0,0,15.3,23.075,-69.29047089,305.8186248,67.5,0.925,27.79567767,270,23.0225,72.5714,22.8,0,62,0,1,0
Year 1 Feb 23 01:00,0,0,15.025,23.025,-76.40108176,15.75186962,90,0.775,26.98516854,270,23.0225,72.5714,23.1,0,60,0,2,0
Year 1 Feb 23 02:00,0,0,14.925,23.4,-71.8447255,44.71687213,90,0.4,26.60317222,270,23.0225,72.5714,23.5,0,59,0,3,0
Year 1 Feb 23 03:00,0,0,14.825,23.725,-60.23961976,68.43569242,22.5,0.075,26.33886543,270,23.0225,72.5714,23.8,0,57,0,4,0
Year 1 Feb 23 04:00,0,0,15.175,23.275,-46.97321997,79.666095,0,0,25.87248979,270,23.0225,72.5714,23.1,0,62,0,3,0
Year 1 Feb 23 05:00,0,0,15.675,22.5,-33.27751229,86.98396479,0,0,25.27294987,270,23.0225,72.5714,22.3,0,67,0,2,0
Year 1 Feb 23 06:00,0,0,16.175,21.775,-19.48786279,92.92319486,0,0,24.68296574,270,23.0225,72.5714,21.6,0,72,0,1,0
Year 1 Feb 23 07:00,0,0,16.3,21.525,-5.765946731,98.53983016,0,0,24.28200279,270,23.0225,72.5714,21.5,0,72,0,3,0
Year 1 Feb 23 08:00,50,68,16.225,21.5,7.748115396,104.5153362,0,0,24.8064591,270,23.0225,72.5714,21.5,26,72,2,5,26
Year 1 Feb 23 09:00,126.5,347.5,16.125,21.425,20.86558628,111.5439967,0,0,26.37735617,270,23.0225,72.5714,21.4,203,72,266,6,122
Year 1 Feb 23 10:00,139.75,635,16.625,23.275,33.26237983,120.6066972,0,0,28.18206878,270,23.0225,72.5714,23.9,438,64,592,5,140
Year 1 Feb 23 11:00,132,793,17.325,25.85,44.30883932,133.2756002,0,0,29.90998175,270,23.0225,72.5714,26.5,647,58,764,5,139
Year 1 Feb 23 12:00,103.25,897.75,17.95,28.375,52.75570031,151.703587,0,0,31.42104664,270,23.0225,72.5714,29,796,52,880,4,111
Year 1 Feb 23 13:00,91.5,937.25,17.35,29.975,56.58682731,176.4285931,0,0,32.92730574,270,23.0225,72.5714,30.3,872,45,951,2,80
Year 1 Feb 23 14:00,127.25,886.25,16.35,31.35,54.32586642,202.1970927,0,0,39.95511553,270,23.0225,72.5714,31.7,865,39,896,1,126
Year 1 Feb 23 15:00,125.5,845.5,15.2,32.675,46.89799828,222.4411372,0,0,48.30065332,270,23.0225,72.5714,33,780,34,857,0,131
Year 1 Feb 23 16:00,110.25,768.25,13.7,32.85,36.39067628,236.4371697,0,0.375,54.23916668,270,23.0225,72.5714,32.8,623,31,811,1,109
Year 1 Feb 23 17:00,107.25,562.25,12.025,32.65,24.2749467,246.2802749,0,0.875,55.01506434,270,23.0225,72.5714,32.6,409,28,640,2,114
Year 1 Feb 23 18:00,68.75,246.75,10.1,32.45,11.31013646,253.7386947,277.5,1.375,48.56893115,270,23.0225,72.5714,32.4,171,25,329,2,87
Year 1 Feb 23 19:00,7,0,10.8,30.525,-2.119867556,259.9213394,250,1.125,37.96151863,270,23.0225,72.5714,29.9,14,31,0,2,14
Year 1 Feb 23 20:00,0,0,12.175,28.1,-15.8007001,265.571761,250,0.625,34.54672257,270,23.0225,72.5714,27.5,0,40,0,2,0
Year 1 Feb 23 21:00,0,0,13.475,25.625,-29.58568028,271.3466071,152.5,0.125,32.03374574,270,23.0225,72.5714,25,0,50,0,2,0
Year 1 Feb 23 22:00,0,0,13.575,24.025,-43.3275028,278.1430647,0,0,30.16026703,270,23.0225,72.5714,23.7,0,53,0,2,0
Year 1 Feb 23 23:00,0,0,13.275,22.65,-56.76598207,287.8890101,0,0,28.63494285,270,23.0225,72.5714,22.3,0,56,0,1,0
Year 1 Feb 24 00:00,0,0,12.975,21.325,-69.07491686,306.6501405,0,0,27.27411454,270,23.0225,72.5714,21,0,60,0,0,0
Year 1 Feb 24 01:00,0,0,12.225,21,-76.0530729,15.38504655,0,0.225,26.38411008,270,23.0225,72.5714,21,0,56,0,1,0
Year 1 Feb 24 02:00,0,0,11.25,21,-71.54734593,44.04851645,0,0.6,25.71561536,270,23.0225,72.5714,21,0,53,0,2,0
Year 1 Feb 24 03:00,0,0,10.175,21,-60.02720917,67.8273046,330,0.925,25.15799551,270,23.0225,72.5714,21,0,49,0,4,0
Year 1 Feb 24 04:00,0,0,9.975,20.025,-46.7965984,79.190665,320,1,24.3196797,270,23.0225,72.5714,19.7,0,54,0,2,0
Year 1 Feb 24 05:00,0,0,10.075,18.65,-33.11337989,86.58853015,320,1,23.29225264,270,23.0225,72.5714,18.3,0,59,0,1,0
Year 1 Feb 24 06:00,0,0,10.175,17.325,-19.32415934,92.57247952,57.5,1,22.10665831,270,23.0225,72.5714,17,0,64,0,0,0
Year 1 Feb 24 07:00,0,0,10.275,17.375,-5.594439453,98.21158693,90,0.775,21.57277472,270,23.0225,72.5714,17.5,0,62,0,0,0
Year 1 Feb 24 08:00,53.75,80.25,10.375,17.95,7.934869189,104.1942826,90,0.4,22.28426592,270,23.0225,72.5714,18.1,28,61,6,0,27
Year 1 Feb 24 09:00,139,381.25,10.4,18.475,21.07597031,111.2197065,22.5,0.075,24.20059221,270,23.0225,72.5714,18.6,227,59,303,0,134
Year 1 Feb 24 10:00,148.25,664,10.1,20.85,33.50692877,120.2766447,0,0.375,26.21908079,270,23.0225,72.5714,21.6,466,48,616,1,154
Year 1 Feb 24 11:00,129.75,827,9.7,23.85,44.59973901,132.9604381,0,0.875,27.99268809,270,23.0225,72.5714,24.6,672,39,808,2,131
Year 1 Feb 24 12:00,130,885.25,9.3,26.85,53.09800128,151.4856053,330,1.375,29.83160414,270,23.0225,72.5714,27.6,817,31,884,2,126
Year 1 Feb 24 13:00,143.75,883.75,9.125,28.725,56.95281112,176.4511887,320,1.5,31.69913009,270,23.0225,72.5714,29.1,885,29,889,3,142
Year 1 Feb 24 14:00,156.5,845,8.95,30.3,54.65548047,202.4723952,320,1.5,38.30835384,270,23.0225,72.5714,30.7,869,26,868,4,149
Year 1 Feb 24 15:00,165.5,776.25,8.75,31.825,47.16051381,222.8186509,170,1.5,46.18777389,270,23.0225,72.5714,32.2,769,23,776,5,179
Year 1 Feb 24 16:00,122.75,740.5,9,31.375,36.59411197,236.8193765,0,1.425,51.6698285,270,23.0225,72.5714,31.1,619,26,777,5,125
Year 1 Feb 24 17:00,109.25,554.25,9.4,30.35,24.43587771,246.6445543,0,1.325,52.46254111,270,23.0225,72.5714,30.1,408,28,631,4,116
Year 1 Feb 24 18:00,70.5,243,9.8,29.275,11.44211042,254.0900931,0,1.225,46.21367845,270,23.0225,72.5714,29,172,30,324,4,89
Year 1 Feb 24 19:00,7.5,0,10.125,28.175,-2.006740479,260.2727737,0,1.2,35.81658631,270,23.0225,72.5714,27.9,15,33,0,3,15
Year 1 Feb 24 20:00,0,0,10.5,27.15,-15.69811014,265.9401686,0,1.125,32.82570019,270,23.0225,72.5714,26.9,0,36,0,3,0
Year 1 Feb 24 21:00,0,0,10.825,26.075,-29.48520053,271.7551897,330,1.025,30.94101437,270,23.0225,72.5714,25.8,0,39,0,2,0
Year 1 Feb 24 22:00,0,0,10.675,25.125,-43.21773472,278.6283115,320,1.15,29.46727162,270,23.0225,72.5714,24.9,0,41,0,2,0
Year 1 Feb 24 23:00,0,0,10.3,24.15,-56.62596661,288.5141968,320,1.275,28.21156558,270,23.0225,72.5714,23.9,0,42,0,1,0
Year 1 Feb 25 00:00,0,0,9.9,23.225,-68.85571252,307.4747119,320,1.45,27.08385334,270,23.0225,72.5714,23,0,43,0,0,0
Year 1 Feb 25 01:00,0,0,9.425,22.55,-75.70208726,15.03275197,320,1.65,26.12036287,270,23.0225,72.5714,22.4,0,43,0,0,0
Year 1 Feb 25 02:00,0,0,8.925,21.95,-71.24417268,43.40256048,320,1.85,25.25586216,270,23.0225,72.5714,21.8,0,43,0,0,0
Year 1 Feb 25 03:00,0,0,8.425,21.35,-59.80860964,67.22549822,320,2.05,24.45272624,270,23.0225,72.5714,21.2,0,43,0,0,0
Year 1 Feb 25 04:00,0,0,8.45,20.525,-46.61468473,78.71671364,320,1.575,23.77320527,270,23.0225,72.5714,20.3,0,47,0,0,0
Year 1 Feb 25 05:00,0,0,8.65,19.55,-32.9447109,86.19302818,320,0.875,23.14862951,270,23.0225,72.5714,19.3,0,50,0,0,0
Year 1 Feb 25 06:00,0,0,8.775,18.625,-19.15649703,92.22106958,170,0.175,22.53449185,270,23.0225,72.5714,18.4,0,54,0,0,0
Year 1 Feb 25 07:00,0,0,9.175,16.375,-5.419431333,97.88227725,0,0.525,21.36339754,270,23.0225,72.5714,15.7,0,65,0,1,0
Year 1 Feb 25 08:00,55,77.25,9.6,13.75,8.124749206,103.8718218,0,1.225,20.5271731,270,23.0225,72.5714,13.1,28,80,4,2,28
Year 1 Feb 25 09:00,141,375.75,10,11.075,21.28918217,110.893582,330,1.925,20.3457979,270,23.0225,72.5714,10.4,228,98,297,4,136
Year 1 Feb 25 10:00,150.5,659.75,10.325,13.325,33.75411823,119.9441853,320,1.95,21.66442896,270,23.0225,72.5714,14.3,469,78,612,2,156
Year 1 Feb 25 11:00,127.75,828.25,10.625,17.225,44.89329908,132.6424146,320,1.75,23.6515739,270,23.0225,72.5714,18.2,675,62,803,1,134
Year 1 Feb 25 12:00,117.25,900.75,10.925,21.05,53.4431966,151.2662434,297.5,1.55,25.80614122,270,23.0225,72.5714,22,819,50,904,0,109
Year 1 Feb 25 13:00,141.5,890.75,10.925,23.65,57.32130343,176.4787325,290,1.5,28.07295038,270,23.0225,72.5714,24.2,889,43,891,0,142
Year 1 Feb 25 14:00,137.75,884,10.75,25.775,54.98576886,202.7578396,290,1.5,34.95887993,270,23.0225,72.5714,26.3,880,37,890,0,140
Year 1 Feb 25 15:00,130.25,847,10.55,27.95,47.42200235,223.2051593,290,1.5,43.36920635,270,23.0225,72.5714,28.5,792,33,866,0,131
Year 1 Feb 25 16:00,127.75,747,10.35,29.1,36.79581228,237.2080127,290,1.5,49.53923539,270,23.0225,72.5714,29.3,632,31,790,0,128
Year 1 Feb 25 17:00,117.5,546.5,10.15,29.975,24.59496852,247.0135339,290,1.5,50.96399311,270,23.0225,72.5714,30.2,415,29,618,0,127
Year 1 Feb 25 18:00,70.5,249,9.95,30.8,11.5724159,254.4452172,162.5,1.5,45.7060104,270,23.0225,72.5714,31,175,27,332,0,89
Year 1 Feb 25 19:00,7.5,0,10.2,29.65,-1.894959055,260.6274166,0,1.35,35.54090803,270,23.0225,72.5714,29.2,15,31,0,0,15
Year 1 Feb 25 20:00,0,0,10.6,27.85,-15.59641479,266.3115398,0,1.225,32.45748803,270,23.0225,72.5714,27.4,0,35,0,0,0
Year 1 Feb 25 21:00,0,0,11,26.05,-29.38499831,272.1666353,330,1.05,30.39676968,270,23.0225,72.5714,25.6,0,40,0,0,0
Year 1 Feb 25 22:00,0,0,11.55,24.625,-43.1073564,279.1162329,320,0.775,28.88260974,270,23.0225,72.5714,24.3,0,45,0,0,0
Year 1 Feb 25 23:00,0,0,12.075,23.4,-56.48398684,289.1406915,320,0.4,27.6722613,270,23.0225,72.5714,23.1,0,50,0,0,0
Year 1 Feb 26 00:00,0,0,12.575,22.125,-68.63287285,308.2919908,170,0.075,26.56131131,270,23.0225,72.5714,21.8,0,56,0,0,0
Year 1 Feb 26 01:00,0,0,12.475,21.5,-75.34823947,14.69421996,0,0,25.68059519,270,23.0225,72.5714,21.4,0,56,0,0,0
Year 1 Feb 26 02:00,0,0,12.1,21.1,-70.93545166,42.77840904,0,0,24.96727207,270,23.0225,72.5714,21,0,56,0,0,0
Year 1 Feb 26 03:00,0,0,11.7,20.7,-59.58397449,66.63053596,0,0,24.33218212,270,23.0225,72.5714,20.6,0,56,0,0,0
