Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Jun 28 17:00,223.75,305.25,21.875,35.075,34.68566304,283.2274523,180,3.325,39.4786441,90,23.0225,72.5714,35.2,450,46,340,7,240
Year 1 Jun 28 18:00,147.75,157.5,21.1,35.5,21.37069233,287.206265,180,3.15,38.4150414,90,23.0225,72.5714,35.6,260,43,201,6,175
Year 1 Jun 28 19:00,50.5,20.25,21.275,35.075,8.366568569,291.8934939,180,3.25,36.71487681,90,23.0225,72.5714,34.9,71,46,27,7,66
Year 1 Jun 28 20:00,0,0,21.7,34.3,-4.167513164,297.6038458,180,3.525,35.31600675,90,23.0225,72.5714,34.1,4,49,0,7,4
Year 1 Jun 28 21:00,0,0,22.1,33.575,-15.97611084,304.8086619,180,3.75,34.55760399,90,23.0225,72.5714,33.4,0,52,0,7,0
Year 1 Jun 28 22:00,0,0,22.575,32.875,-26.63746051,314.1832284,180,4.025,33.90277654,90,23.0225,72.5714,32.7,0,56,0,8,0
Year 1 Jun 28 23:00,0,0,23,32.1,-35.46275206,326.5484892,180,4.325,33.25336656,90,23.0225,72.5714,31.9,0,60,0,8,0
Year 1 Jun 29 00:00,0,0,25.875,31.375,-41.43757031,342.4040563,180,4.55,32.6685032,90,23.0225,72.5714,31.2,0,78,0,9,0
Year 1 Jun 29 01:00,0,0,24.55,31.05,-43.50756078,4.75121566,180,4.45,32.24471637,90,23.0225,72.5714,31,0,65,0,8,0
Year 1 Jun 29 02:00,0,0,23.95,30.85,-41.10880722,19.10435805,180,4.175,31.90701137,90,23.0225,72.5714,30.8,0,67,0,8,0
Year 1 Jun 29 03:00,0,0,24.15,30.65,-34.83822542,34.6795098,180,3.875,31.60469497,90,23.0225,72.5714,30.6,0,69,0,7,0
Year 1 Jun 29 04:00,0,0,24.275,30.45,-25.81374594,46.76343638,180,3.65,31.34112255,90,23.0225,72.5714,30.4,0,70,0,7,0
Year 1 Jun 29 05:00,0,0,24.45,30.25,-15.02579959,55.92254478,180,3.375,31.0825193,90,23.0225,72.5714,30.2,0,71,0,7,0
Year 1 Jun 29 06:00,0,0,24.575,30.05,-3.136555037,62.97731711,180,3.15,30.81193627,90,23.0225,72.5714,30,0,73,0,6,0
Year 1 Jun 29 07:00,43.5,0.5,24.75,30,9.450225047,68.58638101,180,3.1,31.3490855,90,23.0225,72.5714,30,22,74,0,7,22
Year 1 Jun 29 08:00,102,1.5,24.95,30,22.48978066,73.20654882,180,3.1,32.44887326,90,23.0225,72.5714,30,108,75,2,9,108
Year 1 Jun 29 09:00,95,0,25.15,30,35.82910379,77.14308865,180,3.1,32.46697905,90,23.0225,72.5714,30,84,76,0,10,84
Year 1 Jun 29 10:00,136.75,0.5,25.425,30.3,49.36792498,80.59565727,180,3.1,33.23997233,90,23.0225,72.5714,30.4,128,75,0,10,128
Year 1 Jun 29 11:00,168.75,2.25,25.8,30.7,63.03657368,83.67064215,180,3.1,34.02581926,90,23.0225,72.5714,30.8,165,75,2,10,163
Year 1 Jun 29 12:00,222,6.5,26.125,31.1,76.78274635,86.20452282,180,3.1,35.00082058,90,23.0225,72.5714,31.2,189,75,3,10,186
Year 1 Jun 29 13:00,353.75,22,26.125,30.75,86.54635879,179.5455554,180,2.35,36.70776307,90,23.0225,72.5714,30.6,347,77,17,10,330
Year 1 Jun 29 14:00,425.25,51,26.025,30.15,75.64898115,273.9567202,180,1.275,38.09741219,90,23.0225,72.5714,30,462,79,37,9,425
Year 1 Jun 29 15:00,413.5,83.75,26,29.55,61.90744579,276.5684071,45,0.25,38.77911712,90,23.0225,72.5714,29.4,511,82,93,9,426
Year 1 Jun 29 16:00,351.25,50.75,25.85,29.475,48.24734268,279.6736512,0,1.05,38.11470968,90,23.0225,72.5714,29.5,420,81,56,9,376
Year 1 Jun 29 17:00,245.75,33,25.725,29.5,34.72200252,283.1606383,0,2.375,36.32901427,90,23.0225,72.5714,29.5,299,80,35,9,277
Year 1 Jun 29 18:00,126.5,20.25,25.625,29.575,21.4030347,287.1446995,135,3.75,34.16693866,90,23.0225,72.5714,29.6,163,79,27,9,152
Year 1 Jun 29 19:00,38.25,0,25.525,29.375,8.394046852,291.833057,180,3.95,32.43493709,90,23.0225,72.5714,29.3,50,80,0,9,50
Year 1 Jun 29 20:00,0,0,25.5,29.15,-4.146175315,297.5414398,180,3.675,31.36273606,90,23.0225,72.5714,29.1,3,81,0,8,3
Year 1 Jun 29 21:00,0,0,25.425,28.875,-15.9627895,304.7416474,180,3.375,30.82872665,90,23.0225,72.5714,28.8,0,82,0,8,0
Year 1 Jun 29 22:00,0,0,25.325,28.575,-26.63483933,314.1097203,180,3.15,30.35993785,90,23.0225,72.5714,28.5,0,83,0,8,0
Year 1 Jun 29 23:00,0,0,25.3,28.35,-35.47427033,326.4691115,180,2.875,30.00298456,90,23.0225,72.5714,28.3,0,84,0,8,0
Year 1 Jun 30 00:00,0,0,25.225,28.075,-41.46630339,342.3254722,180,2.65,29.67703284,90,23.0225,72.5714,28,0,85,0,7,0
Year 1 Jun 30 01:00,0,0,25.2,27.925,-43.56019629,4.757309708,180,2.675,29.40085126,90,23.0225,72.5714,27.9,0,85,0,8,0
Year 1 Jun 30 02:00,0,0,25.275,27.825,-41.17330055,19.06822703,180,2.775,29.15976244,90,23.0225,72.5714,27.8,0,86,0,8,0
Year 1 Jun 30 03:00,0,0,25.3,27.725,-34.90770824,34.66869543,180,2.8,28.91870218,90,23.0225,72.5714,27.7,0,87,0,8,0
Year 1 Jun 30 04:00,0,0,25.3,27.625,-25.88357337,46.77006881,180,2.875,28.70830032,90,23.0225,72.5714,27.6,0,87,0,8,0
Year 1 Jun 30 05:00,0,0,25.375,27.525,-15.09379584,55.94026452,180,2.975,28.51546733,90,23.0225,72.5714,27.5,0,88,0,9,0
Year 1 Jun 30 06:00,0,0,25.4,27.425,-3.201931095,63.00278088,180,3.075,28.33976367,90,23.0225,72.5714,27.4,0,89,0,9,0
Year 1 Jun 30 07:00,38.75,0.25,25.475,27.625,9.387663318,68.61860061,180,2.35,28.93632704,90,23.0225,72.5714,27.7,16,87,0,9,16
Year 1 Jun 30 08:00,132.5,15.75,25.5,28,22.43001396,73.24640628,180,1.275,31.70948492,90,23.0225,72.5714,28.1,108,86,1,9,107
Year 1 Jun 30 09:00,236.75,51.25,25.575,28.325,35.77206186,77.19366232,45,0.25,35.92617308,90,23.0225,72.5714,28.4,241,85,60,9,209
Year 1 Jun 30 10:00,330.75,26.5,25.675,28.4,49.31355811,80.66423932,0,0,37.18731057,90,23.0225,72.5714,28.4,338,86,25,9,320
Year 1 Jun 30 11:00,363.5,30,25.85,28.325,62.98490527,83.77706254,0,0,38.37249114,90,23.0225,72.5714,28.3,389,87,31,9,363
Year 1 Jun 30 12:00,355.75,25,26.05,28.3,76.7340728,86.44190328,0,0,37.9512373,90,23.0225,72.5714,28.3,390,88,27,9,365
Year 1 Jun 30 13:00,313,14.75,26.175,28.3,86.54848777,179.7184099,0,0,37.20180803,90,23.0225,72.5714,28.3,347,89,19,10,328
Year 1 Jun 30 14:00,245,1.75,26.275,28.225,75.69368388,273.7257556,0,0,36.24031915,90,23.0225,72.5714,28.2,270,90,2,10,268
Year 1 Jun 30 15:00,168.25,0.75,26.45,28.2,61.94881101,276.4463893,0,0,35.00125681,90,23.0225,72.5714,28.2,176,91,1,10,176
Year 1 Jun 30 16:00,134.5,0,26.425,27.675,48.28529647,279.584525,0,0,34.01860344,90,23.0225,72.5714,27.5,145,94,0,10,145
Year 1 Jun 30 17:00,91.25,0,26.325,27.05,34.75614784,283.0858417,0,0,32.84477052,90,23.0225,72.5714,26.9,103,97,0,10,103
Year 1 Jun 30 18:00,46,0,26.22499847,26.375,21.43274292,287.0763045,0,0,26.39521859,90,23.0225,72.5714,26.2,56,100,0,10,56
Year 1 Jun 30 19:00,12.25,0,25.9,26.35,8.418391325,291.7664558,0,0,27.39308865,90,23.0225,72.5714,26.4,16,97,0,10,16
Year 1 Jun 30 20:00,0,0,25.65,26.4,-4.128549573,297.4732797,0,0,28.57108281,90,23.0225,72.5714,26.4,1,96,0,10,1
Year 1 Jun 30 21:00,0,0,25.525,26.4,-15.95385534,304.6692071,0,0,28.51219151,90,23.0225,72.5714,26.4,0,95,0,10,0
Year 1 Jun 30 22:00,0,0,25.35,26.325,-26.63737849,314.0312593,0,0,28.33058495,90,23.0225,72.5714,26.3,0,94,0,7,0
Year 1 Jun 30 23:00,0,0,25.075,26.075,-35.49175857,326.3857758,0,0,28.04928525,90,23.0225,72.5714,26,0,94,0,5,0
Year 1 Jul 01 00:00,0,0,24.7,25.625,-41.50164621,342.2449098,0,0,27.62691058,90,23.0225,72.5714,25.5,0,95,0,2,0
Year 1 Jul 01 01:00,0,0,24.3,25.05,-43.61954382,4.764183001,0,3.825,26.84718429,90,23.0225,72.5714,24.9,0,96,0,9,0
Year 1 Jul 01 02:00,0,0,23.9,24.45,-41.24392831,19.03589062,0,3.225,26.40167331,90,23.0225,72.5714,24.3,0,97,0,10,0
Year 1 Jul 01 03:00,0,0,23.575,24.075,-34.98232826,34.66331169,0,0.65,23.7621862,90,23.0225,72.5714,24,0,97,0,10,0
Year 1 Jul 01 04:00,0,0,23.425,23.925,-25.95748811,46.78277637,0,0,24.39061179,90,23.0225,72.5714,23.9,0,97,0,10,0
Year 1 Jul 01 05:00,0,0,23.325,23.975,-15.16495571,55.96425854,0,0,25.34018689,90,23.0225,72.5714,24,0,96,0,9,0
Year 1 Jul 01 06:00,0,0,23.3,24.075,-3.269702591,63.03465119,0,0,25.39652045,90,23.0225,72.5714,24.1,0,95,0,9,0
Year 1 Jul 01 07:00,37,0,23.75,25,9.323342258,68.65749769,0,0.675,26.23981398,90,23.0225,72.5714,25.3,15,92,0,9,15
Year 1 Jul 01 08:00,129,13.5,24.125,26.05,22.36902315,73.29350317,0,1.5,29.01608332,90,23.0225,72.5714,26.3,103,89,0,9,103
Year 1 Jul 01 09:00,237,89.75,24.5,26.975,35.71425615,77.25254299,240,2.375,33.86316358,90,23.0225,72.5714,27.2,236,86,54,9,207
Year 1 Jul 01 10:00,335.5,244.25,24.3,28.175,49.25883122,80.743176,200,2.75,39.85564409,90,23.0225,72.5714,28.5,468,78,197,8,327
Year 1 Jul 01 11:00,352,430.25,23.975,29.4,62.93323144,83.89831897,200,2.875,43.14238632,90,23.0225,72.5714,29.7,694,71,386,7,361
Year 1 Jul 01 12:00,329,565.5,23.6,30.675,76.68565976,86.70897466,222.5,3.05,42.40815684,90,23.0225,72.5714,31,864,64,563,6,325
Year 1 Jul 01 13:00,338,573.75,23.2,31.6,86.54989783,179.8817846,230,2.875,39.20169787,90,23.0225,72.5714,31.8,914,60,573,6,341
Year 1 Jul 01 14:00,316.25,577.75,22.8,32.4,75.73711177,273.4641505,230,2.5,38.66811353,90,23.0225,72.5714,32.6,895,56,576,6,329
Year 1 Jul 01 15:00,266.75,579,22.4,33.2,61.98862394,276.3096222,177.5,2.175,38.76079133,90,23.0225,72.5714,33.4,808,52,583,6,278
Year 1 Jul 01 16:00,227.75,537,22.525,33.175,48.32135322,279.4853173,160,2.325,38.42226297,90,23.0225,72.5714,33.1,678,54,567,6,233
Year 1 Jul 01 17:00,200.5,394.75,22.825,32.8,34.78801142,283.0031081,160,2.7,37.47391325,90,23.0225,72.5714,32.7,488,56,447,5,212
Year 1 Jul 01 18:00,141,185.75,23.125,32.475,21.45973874,287.0011288,175,3.025,35.95773417,90,23.0225,72.5714,32.4,266,58,238,5,166
Year 1 Jul 01 19:00,50.5,21.75,23.5,31.8,8.439532939,291.6937428,180,3.775,33.91341686,90,23.0225,72.5714,31.6,72,63,29,6,66
Year 1 Jul 01 20:00,0,0,23.825,31,-4.114694922,297.3994228,180,4.6,32.35464688,90,23.0225,72.5714,30.8,4,67,0,7,4
Year 1 Jul 01 21:00,0,0,24.2,30.2,-15.94935564,304.5914045,232.5,5.475,31.51192626,90,23.0225,72.5714,30,0,72,0,7,0
Year 1 Jul 01 22:00,0,0,24.15,29.625,-26.64511125,313.9479158,250,5.325,30.85265997,90,23.0225,72.5714,29.5,0,73,0,7,0
Year 1 Jul 01 23:00,0,0,23.95,29.2,-35.51523352,326.2985588,250,4.75,30.35230588,90,23.0225,72.5714,29.1,0,74,0,7,0
Year 1 Jul 02 00:00,0,0,23.75,28.725,-41.54359672,342.1624527,235,4.225,29.88038757,90,23.0225,72.5714,28.6,0,75,0,7,0
Year 1 Jul 02 01:00,0,0,23.625,28.225,-43.68557803,4.771837394,230,3.35,29.44231728,90,23.0225,72.5714,28.1,0,77,0,7,0
Year 1 Jul 02 02:00,0,0,23.45,27.725,-41.32064303,19.00744037,230,2.35,29.01259337,90,23.0225,72.5714,27.6,0,78,0,7,0
Year 1 Jul 02 03:00,0,0,23.325,27.15,-35.06201949,34.66343403,230,1.35,28.58776955,90,23.0225,72.5714,27,0,80,0,6,0
Year 1 Jul 02 04:00,0,0,23.45,27,-26.03541276,46.80161126,230,1.1,28.32255059,90,23.0225,72.5714,27,0,81,0,6,0
Year 1 Jul 02 05:00,0,0,23.65,26.925,-15.23919668,55.99455796,230,1.025,28.14341678,90,23.0225,72.5714,26.9,0,82,0,6,0
Year 1 Jul 02 06:00,0,0,23.85,26.9,-3.339786164,63.07294234,230,1,27.98205102,90,23.0225,72.5714,26.9,0,84,0,6,0
Year 1 Jul 02 07:00,49,35.5,23.975,27.2,9.257343307,68.70307252,230,1.3,30.03535245,90,23.0225,72.5714,27.3,24,82,0,6,24
Year 1 Jul 02 08:00,142.5,198.25,24.075,27.675,22.30688565,73.34782619,230,1.625,37.37683511,90,23.0225,72.5714,27.8,170,80,142,5,124
Year 1 Jul 02 09:00,200.5,417,24.175,28.1,35.65575787,77.31970072,177.5,2,44.95878601,90,23.0225,72.5714,28.2,395,79,367,5,198
Year 1 Jul 02 10:00,216,586.25,24.05,28.95,49.20380583,80.8324103,160,2.175,49.33785354,90,23.0225,72.5714,29.2,615,73,567,5,208
Year 1 Jul 02 11:00,248.25,650.75,23.775,30.025,62.88159594,84.03429088,160,2.275,49.2819559,90,23.0225,72.5714,30.3,795,68,644,5,240
Year 1 Jul 02 12:00,266.5,683.75,23.55,31.05,76.63749845,87.00529627,160,2.3,46.24300702,90,23.0225,72.5714,31.3,916,63,671,5,273
Year 1 Jul 02 13:00,245.5,721.25,23.35,32.05,86.55024451,180.0318237,160,2.375,41.55081218,90,23.0225,72.5714,32.3,968,59,722,5,247
Year 1 Jul 02 14:00,235.5,714.5,23.075,33.125,75.77909427,273.1717935,160,2.475,40.47763356,90,23.0225,72.5714,33.4,948,55,719,5,241
Year 1 Jul 02 15:00,208.25,696.5,22.85,34.15,62.02676542,276.1581408,227.5,2.575,40.31595008,90,23.0225,72.5714,34.4,857,51,701,5,219
Year 1 Jul 02 16:00,177.5,643.75,23.1,34.175,48.35541289,279.3760757,250,2.75,39.72049452,90,23.0225,72.5714,34.1,713,53,683,4,176
Year 1 Jul 02 17:00,176,463.25,23.425,33.95,34.81750545,282.9124878,250,2.875,38.94089388,90,23.0225,72.5714,33.9,507,55,526,3,182
Year 1 Jul 02 18:00,134.75,220.25,23.8,33.675,21.48394454,286.9192246,265,3.05,37.57736262,90,23.0225,72.5714,33.6,274,57,275,2,158
Year 1 Jul 02 19:00,49.75,42,24.2,32.55,8.45740396,291.614973,270,3.625,35.36553003,90,23.0225,72.5714,32.2,77,63,56,2,65
Year 1 Jul 02 20:00,0,0,24.6,31.15,-4.104668482,297.3199283,270,4.25,33.37011894,90,23.0225,72.5714,30.8,4,70,0,2,4
Year 1 Jul 02 21:00,0,0,25,29.75,-15.94933537,304.508304,240,4.925,31.99541549,90,23.0225,72.5714,29.4,0,78,0,2,0
Year 1 Jul 02 22:00,0,0,24.875,29.175,-26.65806828,313.8597601,230,4.725,31.18616556,90,23.0225,72.5714,29.1,0,78,0,3,0
Year 1 Jul 02 23:00,0,0,24.5,28.8,-35.54470925,326.2075365,230,4.225,30.62950368,90,23.0225,72.5714,28.7,0,78,0,3,0
Year 1 Jul 03 00:00,0,0,24.175,28.475,-41.5921504,342.0781836,207.5,3.725,30.18697167,90,23.0225,72.5714,28.4,0,78,0,4,0
Year 1 Jul 03 01:00,0,0,24.25,28.175,-43.75827125,4.780275023,200,3.75,29.73773755,90,23.0225,72.5714,28.1,0,80,0,4,0
Year 1 Jul 03 02:00,0,0,24.525,27.8,-41.40339487,18.98296843,200,3.875,29.25006755,90,23.0225,72.5714,27.7,0,83,0,4,0
Year 1 Jul 03 03:00,0,0,24.75,27.475,-35.1467136,34.66913778,185,4.05,28.73643137,90,23.0225,72.5714,27.4,0,86,0,4,0
Year 1 Jul 03 04:00,0,0,25.025,27.325,-26.11726794,46.82662448,180,3.725,28.5042527,90,23.0225,72.5714,27.3,0,88,0,5,0
Year 1 Jul 03 05:00,0,0,25.4,27.3,-15.31643493,56.03119193,180,3.225,28.43148829,90,23.0225,72.5714,27.3,0,90,0,6,0
Year 1 Jul 03 06:00,0,0,25.725,27.225,-3.412097877,63.11766617,165,2.725,28.3983524,90,23.0225,72.5714,27.2,0,92,0,7,0
Year 1 Jul 03 07:00,42.5,3.5,25.8,27.425,9.189747733,68.75532265,160,2.225,29.19739175,90,23.0225,72.5714,27.5,19,90,0,8,19
Year 1 Jul 03 08:00,140.75,15,25.725,27.8,22.24367791,73.40935904,160,1.65,31.72726776,90,23.0225,72.5714,27.9,117,88,14,8,113
Year 1 Jul 03 09:00,251,44.25,25.7,28.125,35.59663634,77.3951023,160,1.125,35.45968657,90,23.0225,72.5714,28.2,234,86,18,9,224
Year 1 Jul 03 10:00,346.5,154,25.7,29.025,49.14854043,80.93188167,160,1,41.22736189,90,23.0225,72.5714,29.3,420,81,123,8,332
Year 1 Jul 03 11:00,395.5,273.5,25.775,30.05,62.83003768,84.18485426,160,1,44.53474721,90,23.0225,72.5714,30.3,603,77,247,8,390
Year 1 Jul 03 12:00,417.5,354.75,25.8,31.125,76.58957048,87.33042946,190,1,44.24436714,90,23.0225,72.5714,31.4,750,72,353,7,412
Year 1 Jul 03 13:00,429.5,361.75,25.8,32.15,86.54914835,180.1648842,200,1.3,41.60941979,90,23.0225,72.5714,32.4,793,68,360,7,434
Year 1 Jul 03 14:00,407.25,363.5,25.8,33.15,75.81945129,272.8486139,200,1.625,41.20887875,90,23.0225,72.5714,33.4,777,65,367,7,416
Year 1 Jul 03 15:00,351.75,390.25,25.8,34.15,62.063113,275.9919923,170,2,41.27229027,90,23.0225,72.5714,34.4,702,61,353,7,381
Year 1 Jul 03 16:00,249.75,492.25,25.8,34.625,48.38737423,279.2568546,160,1.8,40.83673439,90,23.0225,72.5714,34.7,659,60,502,6,264
Year 1 Jul 03 17:00,196.5,411,25.725,34.85,34.84454212,282.8140355,160,1.475,40.18919014,90,23.0225,72.5714,34.9,493,59,463,5,207
Year 1 Jul 03 18:00,140.25,204.25,25.7,35.125,21.50528346,286.8306474,160,1.1,39.12459669,90,23.0225,72.5714,35.2,272,58,255,4,165
Year 1 Jul 03 19:00,50.5,39,25.7,34.3,8.471938051,291.5302038,160,1.525,36.95740705,90,23.0225,72.5714,34,76,62,52,4,66
Year 1 Jul 03 20:00,0,0,25.7,33.1,-4.098525439,297.2348571,160,2.225,35.01434027,90,23.0225,72.5714,32.8,4,66,0,4,4
Year 1 Jul 03 21:00,0,0,25.7,31.9,-15.95383714,304.419971,227.5,2.925,33.73226921,90,23.0225,72.5714,31.6,0,71,0,4,0
Year 1 Jul 03 22:00,0,0,25.625,30.925,-26.67627766,313.7668625,250,2.875,32.75038701,90,23.0225,72.5714,30.7,0,74,0,3,0
Year 1 Jul 03 23:00,0,0,25.525,29.95,-35.58019726,326.1127842,250,2.5,31.89982614,90,23.0225,72.5714,29.7,0,78,0,3,0
Year 1 Jul 04 00:00,0,0,25.425,29.025,-41.64730031,341.9921844,235,2.175,31.11891622,90,23.0225,72.5714,28.8,0,82,0,2,0
Year 1 Jul 04 01:00,0,0,25.25,28.575,-43.83759356,4.789498309,230,2.325,30.50737596,90,23.0225,72.5714,28.5,0,82,0,2,0
Year 1 Jul 04 02:00,0,0,25.125,28.35,-41.4921316,18.96256752,230,2.7,30.02956626,90,23.0225,72.5714,28.3,0,83,0,2,0
Year 1 Jul 04 03:00,0,0,24.95,28.075,-35.23633998,34.68049809,230,3.025,29.54937239,90,23.0225,72.5714,28,0,83,0,1,0
Year 1 Jul 04 04:00,0,0,24.975,27.775,-26.20297245,46.85786577,230,2.575,29.20965441,90,23.0225,72.5714,27.7,0,85,0,2,0
Year 1 Jul 04 05:00,0,0,25.075,27.55,-15.39658543,56.07418758,230,1.875,29.02029288,90,23.0225,72.5714,27.5,0,87,0,4,0
Year 1 Jul 04 06:00,0,0,25.175,27.275,-3.486553312,63.16883208,207.5,1.175,28.85545138,90,23.0225,72.5714,27.2,0,89,0,5,0
Year 1 Jul 04 07:00,49.5,39.75,25.5,27.875,9.120636535,68.81424291,200,0.775,31.24903319,90,23.0225,72.5714,28.1,25,87,0,4,25
Year 1 Jul 04 08:00,140,218.5,25.975,28.7,22.17947536,73.47808249,200,0.4,39.65527274,90,23.0225,72.5714,28.9,174,85,159,3,123
Year 1 Jul 04 09:00,191.75,448.75,26.4,29.575,35.536959,77.47871138,140,0.075,48.79881096,90,23.0225,72.5714,29.8,402,83,397,2,191
Year 1 Jul 04 10:00,200.75,622.25,26.35,30.25,49.09309048,81.04152619,0,0.375,53.21092481,90,23.0225,72.5714,30.4,626,79,604,3,194
Year 1 Jul 04 11:00,226.5,682.5,26.225,30.85,62.77859068,84.34988188,0,0.875,52.6350061,90,23.0225,72.5714,31,804,76,677,4,221
Year 1 Jul 04 12:00,271.5,668.5,26.125,31.45,76.54184806,87.68393684,0,1.375,48.70895152,90,23.0225,72.5714,31.6,912,73,699,5,243
Year 1 Jul 04 13:00,357.5,560.75,25.95,32.05,86.54619635,180.2775897,0,1.95,43.87668106,90,23.0225,72.5714,32.2,933,69,577,6,357
Year 1 Jul 04 14:00,368.5,467.75,25.75,32.65,75.85799347,272.4945873,0,2.475,42.25706748,90,23.0225,72.5714,32.8,861,67,512,7,359
Year 1 Jul 04 15:00,382.5,326.5,25.625,33.25,62.09754119,275.8112367,120,2.975,41.89250793,90,23.0225,72.5714,33.4,702,64,335,7,397
Year 1 Jul 04 16:00,328,270.5,25.375,32.875,48.41713492,279.1277153,160,3.325,40.75106948,90,23.0225,72.5714,32.7,575,65,301,7,339
Year 1 Jul 04 17:00,264.5,161.75,25,32.25,34.86903363,282.7078106,160,3.7,39.16253658,90,23.0225,72.5714,32.1,406,66,179,7,295
Year 1 Jul 04 18:00,146.5,82.5,24.675,31.575,21.52367951,286.7354558,190,4.025,36.97286901,90,23.0225,72.5714,31.4,219,67,110,7,173
Year 1 Jul 04 19:00,51.25,0,24.75,31.1,8.483070366,291.4394952,200,3.95,34.99821512,90,23.0225,72.5714,31,67,70,0,7,67
Year 1 Jul 04 20:00,0,0,24.95,30.775,-4.096318982,297.1442715,200,3.825,33.53371005,90,23.0225,72.5714,30.7,4,72,0,6,4
Year 1 Jul 04 21:00,0,0,25.15,30.4,-15.96290117,304.3264717,200,3.65,32.76173756,90,23.0225,72.5714,30.3,0,74,0,6,0
Year 1 Jul 04 22:00,0,0,25.35,30,-26.69976484,313.6692933,200,3.45,32.13959838,90,23.0225,72.5714,29.9,0,77,0,5,0
Year 1 Jul 04 23:00,0,0,25.55,29.675,-35.62170638,326.0143763,200,3.325,31.61943368,90,23.0225,72.5714,29.6,0,79,0,4,0
Year 1 Jul 05 00:00,0,0,25.75,29.3,-41.70903711,341.9045362,237.5,3.15,31.10942467,90,23.0225,72.5714,29.2,0,82,0,4,0
Year 1 Jul 05 01:00,0,0,25.725,28.975,-43.92351273,4.79950996,250,2.575,30.69813167,90,23.0225,72.5714,28.9,0,83,0,2,0
Year 1 Jul 05 02:00,0,0,25.55,28.6,-41.58679865,18.94633092,250,1.875,30.28821429,90,23.0225,72.5714,28.5,0,84,0,1,0
Year 1 Jul 05 03:00,0,0,25.425,28.275,-35.33082578,34.69758987,197.5,1.175,29.90632487,90,23.0225,72.5714,28.2,0,85,0,0,0
Year 1 Jul 05 04:00,0,0,25.55,28.2,-26.29244331,46.89538357,180,1,29.76164751,90,23.0225,72.5714,28.2,0,86,0,2,0
Year 1 Jul 05 05:00,0,0,25.675,28.2,-15.47956205,56.12357,180,1,29.69555559,90,23.0225,72.5714,28.2,0,87,0,5,0
Year 1 Jul 05 06:00,0,0,25.85,28.2,-3.563067667,63.22644702,165,1,29.64926378,90,23.0225,72.5714,28.2,0,87,0,7,0
Year 1 Jul 05 07:00,46.5,23.5,25.9,28.575,9.050090344,68.87982542,160,1.3,31.2289815,90,23.0225,72.5714,28.7,21,85,0,7,21
Year 1 Jul 05 08:00,145.25,143.75,25.975,29,22.11435226,73.55397445,160,1.625,37.53081444,90,23.0225,72.5714,29.1,154,83,94,7,123
Year 1 Jul 05 09:00,223.5,330.75,26,29.475,35.47679123,77.57048857,227.5,2,44.4937651,90,23.0225,72.5714,29.6,368,81,293,6,212
Year 1 Jul 05 10:00,264.25,467.5,25.775,30.425,49.03750831,81.16127678,250,2.25,48.69098786,90,23.0225,72.5714,30.7,575,75,444,6,258
Year 1 Jul 05 11:00,289.5,547.75,25.475,31.6,62.72728415,84.52924354,250,2.375,49.18878337,90,23.0225,72.5714,31.9,746,69,538,6,283
Year 1 Jul 05 12:00,317.75,574.75,25.175,32.725,76.49429424,88.06538124,250,2.55,46.77859313,90,23.0225,72.5714,33,861,63,577,6,309
Year 1 Jul 05 13:00,340.75,568.75,24.8,33.6,86.54094404,180.3669017,250,2.75,42.99615629,90,23.0225,72.5714,33.8,911,59,568,6,344
Year 1 Jul 05 14:00,318.5,573,24.475,34.4,75.89452255,272.1097405,250,2.875,41.98908206,90,23.0225,72.5714,34.6,893,55,571,6,331
Year 1 Jul 05 15:00,263.75,589.5,24.1,35.2,62.12992164,275.6159473,197.5,3.05,41.67471913,90,23.0225,72.5714,35.4,807,52,579,6,281
Year 1 Jul 05 16:00,203,599,23.775,35.625,48.44459178,278.9887262,180,3.1,41.20775859,90,23.0225,72.5714,35.7,701,50,621,5,212
Year 1 Jul 05 17:00,171.75,468.5,23.55,36,34.89089245,282.5938769,180,3.1,40.5522617,90,23.0225,72.5714,36.1,506,48,533,4,176
Year 1 Jul 05 18:00,135.75,219.75,23.275,36.325,21.53905769,286.6337118,195,3.1,39.582952,90,23.0225,72.5714,36.4,274,47,275,2,159
Year 1 Jul 05 19:00,50.5,40.5,23.95,35.425,8.490737639,291.342909,200,2.875,37.66990493,90,23.0225,72.5714,35.1,77,53,54,3,66
Year 1 Jul 05 20:00,0,0,24.875,34.05,-4.098100233,297.0482356,200,2.5,35.90675073,90,23.0225,72.5714,33.7,4,61,0,4,4
Year 1 Jul 05 21:00,0,0,25.775,32.725,-15.97656524,304.2278729,200,2.175,34.77806557,90,23.0225,72.5714,32.4,0,69,0,5,0
Year 1 Jul 05 22:00,0,0,25.625,32.025,-26.72855261,313.5671226,200,1.95,33.9782052,90,23.0225,72.5714,31.9,0,69,0,4,0
